,retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
9433,West Gear,1185732,2021-12-17,Midwest,Missouri,St. Louis,Women's Street Footwear,35,400,140000,49000,In-store
9434,Foot Locker,1185732,2021-12-17,Midwest,Missouri,St. Louis,Men's Athletic Footwear,35,450,157500,55125,In-store
9435,Foot Locker,1185732,2021-12-17,Northeast,New Hampshire,Manchester,Men's Apparel,75,350,262500,78750,Outlet
9436,Foot Locker,1185732,2021-12-17,Northeast,New Hampshire,Manchester,Women's Apparel,80,450,360000,126000,Outlet
9437,Foot Locker,1185732,2021-12-17,Midwest,Missouri,St. Louis,Men's Street Footwear,45,650,292500,117000,In-store
9438,Amazon,1185732,2021-12-17,Northeast,Maine,Portland,Women's Apparel,70,300,210000,84000,Outlet
9439,West Gear,1185732,2021-12-17,Midwest,Missouri,St. Louis,Women's Apparel,47,126,5922,3612.42,Online
9440,Amazon,1185732,2021-12-17,Northeast,Maine,Portland,Women's Athletic Footwear,55,200,110000,33000,Outlet
9441,Foot Locker,1185732,2021-12-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,34,1360,516.8,Outlet
9442,Foot Locker,1185732,2021-12-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,50,100,50000,17500,Outlet
9443,Foot Locker,1185732,2021-12-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,48,29,1392,626.4,Online
9444,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Athletic Footwear,46,155,7130,2852,Outlet
9445,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,60,425,255000,89250,Online
9446,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,70,625,437500,175000,Online
9447,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,60,375,225000,90000,Online
9448,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,60,325,195000,78000,Online
9449,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Apparel,70,325,227500,79625,Online
9450,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Apparel,75,425,318750,127500,Online
9451,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Apparel,68,123,8364,4182,Online
9452,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Apparel,69,81,5589,2682.72,Online
9453,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,54,94,5076,2690.28,Online
9454,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,55,101,5555,2777.5,Online
9455,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,58,119,6902,3105.9,Online
9456,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,64,169,10816,5948.8,Online
9457,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Apparel,64,112,7168,3512.32,Online
9458,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Street Footwear,70,700,490000,196000,Online
9459,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Street Footwear,60,450,270000,108000,Online
9460,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Athletic Footwear,60,400,240000,96000,Online
9461,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Apparel,70,400,280000,98000,Online
9462,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Apparel,75,500,375000,150000,Online
9463,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Apparel,70,150,10500,5355,Online
9464,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Street Footwear,67,203,13601,7480.55,Online
9465,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Athletic Footwear,54,140,7560,3553.2,Online
9466,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Street Footwear,55,126,6930,3742.2,Online
9467,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Athletic Footwear,57,120,6840,3488.4,Online
9468,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Apparel,55,170,9350,4207.5,Outlet
9469,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Apparel,50,132,6600,2640,Outlet
9470,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Athletic Footwear,40,124,4960,2281.6,Outlet
9471,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Street Footwear,43,149,6407,2819.08,Outlet
9472,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Athletic Footwear,60,500,300000,105000,Online
9473,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Street Footwear,55,238,13090,6021.4,Outlet
9474,Foot Locker,1185732,2021-12-19,Northeast,Pennsylvania,Philadelphia,Men's Apparel,43,30,1290,425.7,Outlet
9475,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,55,200,11000,4620,Outlet
9476,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,47,149,7003,2661.14,Outlet
9477,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,44,131,5764,2593.8,Outlet
9478,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,45,114,5130,2308.5,Outlet
9479,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Apparel,55,98,5390,2156,Outlet
9480,Foot Locker,1185732,2021-12-19,Northeast,Pennsylvania,Philadelphia,Men's Apparel,56,27,1512,650.16,Online
9481,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Apparel,51,128,6528,2807.04,Outlet
9482,Foot Locker,1185732,2021-12-19,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60,100,60000,18000,Outlet
9483,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,49,44,2156,1013.32,Online
9484,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Street Footwear,45,65,2925,1374.75,Online
9485,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,46,65,2990,1495,Online
9486,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Apparel,61,72,4392,1844.64,Online
9487,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Street Footwear,50,225,112500,39375,In-store
9488,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Apparel,54,51,2754,1129.14,Online
9489,Amazon,1185732,2021-12-20,Northeast,Maine,Portland,Women's Apparel,58,113,6554,3539.16,Online
9490,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Apparel,60,175,105000,31500,In-store
9491,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Street Footwear,57,122,6954,3477,Online
9492,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,50,175,87500,30625,In-store
9493,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Apparel,65,275,178750,53625,In-store
9494,Amazon,1185732,2021-12-20,Northeast,Maine,Portland,Women's Apparel,60,375,225000,90000,Outlet
9495,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Street Footwear,60,450,270000,108000,In-store
9496,Amazon,1185732,2021-12-20,West,Alaska,Anchorage,Men's Athletic Footwear,65,400,260000,91000,Outlet
9497,Amazon,1185732,2021-12-20,West,Alaska,Anchorage,Men's Street Footwear,75,600,450000,157500,Outlet
9498,Foot Locker,1185732,2021-12-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,65,225,146250,36562.5,Outlet
9499,Amazon,1185732,2021-12-20,West,Alaska,Anchorage,Men's Athletic Footwear,60,112,6720,3158.4,Online
9500,Foot Locker,1185732,2021-12-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,42,74,3108,994.56,Outlet
9501,Amazon,1185732,2021-12-20,West,Alaska,Anchorage,Men's Street Footwear,69,174,12006,5642.82,Online
9502,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,50,250,125000,43750,In-store
9503,Foot Locker,1185732,2021-12-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,60,63,3780,1474.2,Online
9504,Foot Locker,1185732,2021-12-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,48,124,5952,3571.2,Outlet
9505,Foot Locker,1185732,2021-12-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,66,113,7458,4847.7,Online
9506,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Women's Street Footwear,55,275,151250,60500,Online
9507,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Women's Apparel,65,325,211250,84500,Online
9508,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Men's Apparel,60,225,135000,47250,Online
9509,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Women's Athletic Footwear,50,225,112500,45000,Online
9510,Foot Locker,1185732,2021-12-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,70,375,262500,144375,Outlet
9511,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Men's Athletic Footwear,55,325,178750,62562.5,Online
9512,Amazon,1185732,2021-12-21,Northeast,Maine,Portland,Men's Street Footwear,55,525,288750,101062.5,Outlet
9513,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Men's Street Footwear,59,158,9322,5127.1,Online
9514,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Men's Street Footwear,65,525,341250,136500,Online
9515,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Women's Street Footwear,51,74,3774,2075.7,Online
9516,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Women's Apparel,64,98,6272,3324.16,Online
9517,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Men's Apparel,54,68,3672,1725.84,Online
9518,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Women's Athletic Footwear,49,68,3332,1765.96,Online
9519,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Men's Athletic Footwear,52,98,5096,2446.08,Online
9520,Amazon,1185732,2021-12-21,Northeast,Maine,Portland,Men's Street Footwear,50,147,7350,3381,Online
9521,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Street Footwear,43,123,5289,2538.72,Online
9522,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Apparel,43,135,5805,1625.4,Outlet
9523,Amazon,1185732,2021-12-22,Northeast,Maine,Portland,Men's Athletic Footwear,50,300,150000,52500,Outlet
9524,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Street Footwear,45,425,191250,66937.5,Online
9525,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Men's Apparel,42,109,4578,1556.52,Outlet
9526,Foot Locker,1185732,2021-12-22,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,60,200,120000,42000,Outlet
9527,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Athletic Footwear,32,128,4096,1679.36,Outlet
9528,Foot Locker,1128299,2021-12-22,West,Arizona,Phoenix,Men's Street Footwear,44,181,7964,3663.44,Online
9529,Foot Locker,1128299,2021-12-22,West,Arizona,Phoenix,Men's Street Footwear,45,625,281250,98437.5,Online
9530,Foot Locker,1128299,2021-12-22,West,Arizona,Phoenix,Men's Street Footwear,35,194,6790,2716,Outlet
9531,Foot Locker,1128299,2021-12-22,West,Arizona,Phoenix,Men's Athletic Footwear,49,175,8575,4630.5,Online
9532,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Athletic Footwear,45,425,191250,66937.5,Online
9533,Foot Locker,1128299,2021-12-22,West,Arizona,Phoenix,Men's Athletic Footwear,50,625,312500,125000,Online
9534,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Street Footwear,35,136,4760,1951.6,Outlet
9535,Amazon,1185732,2021-12-22,Northeast,Maine,Portland,Men's Athletic Footwear,49,90,4410,2072.7,Online
9536,Foot Locker,1185732,2021-12-22,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55,60,3300,1551,Online
9537,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Men's Apparel,55,350,192500,57750,Online
9538,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Apparel,60,450,270000,67500,Online
9539,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Apparel,58,135,7830,2897.1,Online
9540,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Athletic Footwear,44,115,5060,2277,Online
9541,Foot Locker,1185732,2021-12-22,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,43,68,2924,1228.08,Outlet
9542,Foot Locker,1128299,2021-12-22,West,Arizona,Phoenix,Men's Athletic Footwear,33,213,7029,3233.34,Outlet
9543,Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Men's Apparel,52,88,4576,1967.68,Online
9544,West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Apparel,85,575,488750,146625,In-store
9545,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Apparel,82,150,12300,5289,Online
9546,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Street Footwear,64,154,9856,4730.88,Online
9547,West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Apparel,72,133,9576,4788,Online
9548,West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Apparel,77,173,13321,5328.4,Online
9549,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Apparel,72,133,9576,4883.76,Online
9550,Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,74,225,16650,7492.5,Online
9551,West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Athletic Footwear,67,143,9581,4311.45,Online
9552,West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Apparel,54,157,8478,3984.66,Outlet
9553,West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Athletic Footwear,70,550,385000,134750,In-store
9554,West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Street Footwear,70,550,385000,134750,In-store
9555,West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Athletic Footwear,75,750,562500,196875,In-store
9556,West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Street Footwear,65,750,487500,170625,In-store
9557,Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Street Footwear,60,225,13500,6345,Online
9558,West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Street Footwear,67,165,11055,4974.75,Online
9559,Foot Locker,1185732,2021-12-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,60,195,117000,46800,Outlet
9560,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Apparel,59,157,9263,3890.46,Outlet
9561,Amazon,1185732,2021-12-23,Northeast,Maine,Portland,Women's Street Footwear,45,225,101250,40500,Outlet
9562,Foot Locker,1185732,2021-12-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55,55,3025,1603.25,Online
9563,West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Apparel,55,201,11055,3758.7,Outlet
9564,Foot Locker,1185732,2021-12-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,47,66,3102,1364.88,Outlet
9565,West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Apparel,80,475,380000,152000,In-store
9566,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,51,176,8976,3500.64,Outlet
9567,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,67,160,10720,5360,Online
9568,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Apparel,80,475,380000,152000,In-store
9569,Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Street Footwear,65,750,487500,170625,In-store
9570,Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,54,225,12150,4981.5,Outlet
9571,West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Street Footwear,51,225,11475,4819.5,Outlet
9572,West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Athletic Footwear,56,233,13048,5219.2,Outlet
9573,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Street Footwear,53,165,8745,3498,Outlet
9574,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Apparel,65,190,12350,4322.5,Outlet
9575,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Street Footwear,70,550,385000,134750,In-store
9576,Amazon,1185732,2021-12-23,Northeast,Maine,Portland,Women's Street Footwear,41,68,2788,1394,Online
9577,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Apparel,85,575,488750,146625,In-store
9578,West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Street Footwear,48,193,9264,3798.24,Outlet
9579,West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Athletic Footwear,53,165,8745,3410.55,Outlet
9580,West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Athletic Footwear,72,218,15696,7377.12,Online
9581,West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Street Footwear,61,188,11468,5504.64,Online
9582,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,70,550,385000,134750,In-store
9583,Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Street Footwear,49,248,12152,4860.8,Outlet
9584,Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,75,750,562500,196875,In-store
9585,Foot Locker,1185732,2021-12-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,60,2580,1186.8,Outlet
9586,Foot Locker,1185732,2021-12-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,56,44,2464,1256.64,Online
9587,Amazon,1185732,2021-12-24,Northeast,Maine,Portland,Women's Athletic Footwear,41,51,2091,857.31,Online
9588,Foot Locker,1185732,2021-12-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,60,175,105000,42000,Outlet
9589,Amazon,1185732,2021-12-24,Northeast,Maine,Portland,Women's Athletic Footwear,45,175,78750,23625,Outlet
9590,Foot Locker,1185732,2021-12-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64,42,2688,1290.24,Online
9591,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Apparel,55,128,7040,2323.2,Outlet
9592,Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Street Footwear,55,210,11550,5313,Online
9593,Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,61,182,11102,5551,Online
9594,Foot Locker,1185732,2021-12-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,70,150,105000,36750,Outlet
9595,Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Street Footwear,44,238,10472,4398.24,Outlet
9596,Amazon,1185732,2021-12-25,Northeast,Maine,Portland,Men's Apparel,55,150,82500,20625,Outlet
9597,Amazon,1185732,2021-12-25,Northeast,Maine,Portland,Men's Apparel,54,41,2214,819.18,Online
9598,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Street Footwear,44,150,6600,2706,Outlet
9599,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Apparel,75,525,393750,98437.5,Online
9600,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Apparel,56,173,9688,2615.76,Outlet
9601,Foot Locker,1185732,2021-12-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51,48,2448,954.72,Outlet
9602,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Apparel,70,425,297500,89250,Online
9603,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,60,500,300000,105000,Online
9604,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Street Footwear,60,500,300000,105000,Online
9605,Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,65,700,455000,182000,Online
9606,Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Street Footwear,60,700,420000,147000,Online
9607,Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,47,217,10199,4793.53,Outlet
9608,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Apparel,72,131,9432,3301.2,Online
9609,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Apparel,64,119,7616,3427.2,Online
